,year_month,total_btc_favor_count,perc_btc_favor_tweets,total_btc_favor_likes,total_btc_favor_retweets,avg_btc_sentiment_scores,var_btc_sentiment_scores,total_btc_favor_scores,avg_btc_favor_likes,avg_btc_favor_retweets,avg_btc_favor_scores,log_avg_btc_favor_likes,log_avg_btc_favor_retweets,log_avg_btc_favor_scores,year,month,cpi,month_ind,cpi_month_diff,cpi_year_diff,cpi_MoM,cpi_YoY,perc_btc_favor_tweets_diff,perc_btc_favor_tweets_MoM,avg_btc_favor_likes_diff,avg_btc_favor_retweets_diff,total_wallet,avg_price,avg_trx,log_avg_price,log_avg_trx,new_wallet,avg_price_month_diff,avg_trx_month_diff,log_avg_price_month_diff
26,2014-3,498,0.23076923076923078,186,460,0.09822159406858204,0.041778332616465644,226.77290000000002,0.37349397590361444,0.9236947791164659,0.45536726907630526,0.3173578405978975,0.6542477009462077,0.3752582873803832,2014,Mar,236.293,3,1.5120000000000005,3.5200000000000102,1.0064400441262282,1.0151220287576308,-0.03625204582651392,0.864235366227398,0.15237843805500886,0.6567625082001313,1395223.5,603.768,70485.3,6.404844913412627,6.404844913412627,164757.5,-64.09311111111106,5022.0,-0.10073151845249662
27,2014-4,522,0.2820097244732577,161,653,0.12433819556996219,0.04552344072949906,238.8161,0.30842911877394635,1.2509578544061302,0.4575021072796935,0.26882727168815135,0.8113558386956206,0.3767240850594367,2014,Apr,237.072,4,0.7789999999999964,4.540999999999997,1.0032967544531577,1.0195285789851676,0.05124049370402689,1.2220421393841165,-0.06506485712966809,0.32726307528966425,1526798.0,467.395,60687.3,6.149311957029526,6.149311957029526,131574.5,-136.37300000000005,-9798.0,-0.25553295638310125
28,2014-5,434,0.24785836664762992,81,473,0.11906179326099373,0.0512254133451253,214.01080000000002,0.18663594470046083,1.0898617511520738,0.4931124423963134,0.1711223665633313,0.7370979160147318,0.4008628287796492,2014,May,237.9,5,0.828000000000003,4.9550000000000125,1.0034926098400485,1.0212711154993668,-0.034151357825627754,0.8789000702390096,-0.12179317407348553,-0.16109610325405632,1610679.0,483.7081818181818,65232.9,6.183547022878414,6.183547022878414,83881.0,16.313181818181818,4545.5999999999985,0.03423506584888791
29,2014-6,533,0.2678391959798995,116,704,0.11669060301507538,0.04457731056524713,240.6129,0.2176360225140713,1.320825515947467,0.4514313320825516,0.19691129253824546,0.8419229482266434,0.3725501951185937,2014,Jun,238.343,6,0.44299999999998363,4.838999999999999,1.0018621269440942,1.0207234137316705,0.019980829332269606,1.0806138989880278,0.03100007781361047,0.23096376479539327,1741348.5,614.49,59513.8,6.422418698538829,6.422418698538829,130669.5,130.7818181818182,-5719.0999999999985,0.23887167566041523
30,2014-7,490,0.26344086021505375,202,777,0.1119241935483871,0.04049585861823033,216.4605,0.4122448979591837,1.5857142857142856,0.4417561224489796,0.3451805645129973,0.9500017892164667,0.36586190004432306,2014,Jul,238.25,7,-0.09299999999998931,4.653999999999996,0.9996098060358392,1.019923286357643,-0.004398335764845773,0.9835784462062982,0.19460887544511238,0.2648887697668185,1887510.0,621.63,61169.4,6.433952441877164,6.433952441877164,146161.5,7.139999999999986,1655.5999999999985,0.0115337433383349
31,2014-8,570,0.32777458309373203,293,832,0.13921673375503163,0.04515523042753029,249.5806,0.5140350877192983,1.4596491228070176,0.43786070175438596,0.41477833025483213,0.9000187067659395,0.3631563851730407,2014,Aug,237.852,8,-0.39799999999999613,3.9749999999999943,0.9983294858342078,1.0169961133416283,0.06433372287867828,1.2442055603149829,0.10179018976011461,-0.126065162907268,2022619.0,544.773,67755.90909090909,6.302203138380781,6.302203138380781,135109.0,-76.85699999999997,6586.509090909087,-0.1317493034963828
32,2014-9,545,0.3385093167701863,199,575,0.14564931677018636,0.04613158590692891,240.818,0.3651376146788991,1.055045871559633,0.44186788990825693,0.3112552401698478,0.7202981696258961,0.3659394187907715,2014,Sep,238.031,9,0.17900000000000205,3.882000000000005,1.0007525688243109,1.0165791867571503,0.010734733676454278,1.032750354146235,-0.1488974730403992,-0.4046032512473847,2206350.0,450.254,71721.6,6.112030373873731,6.112030373873731,183731.0,-94.519,3965.6909090909176,-0.19017276450705012
33,2014-10,782,0.443562110039705,262,756,0.19119018718094158,0.0517906022702828,344.7979,0.3350383631713555,0.9667519181585678,0.44091803069053714,0.28896002789727293,0.6763834095202782,0.3652804317703988,2014,Oct,237.433,10,-0.5980000000000132,3.8870000000000005,0.9974877221874461,1.0166434021563204,0.0865853658536585,1.2425518391991737,0.12982663678699066,0.6931362829794147,2381387.0,367.9563636363636,77835.8,5.910678381319755,5.910678381319755,1299450.0,-451.92363636363626,16391.700000000004,-0.7996985542341983
34,2014-11,845,0.4306829765545362,244,803,0.19566207951070336,0.05913097735783567,391.1721,0.28875739644970416,0.9502958579881656,0.4629255621301775,0.25367849557578664,0.6679810831122431,0.3804382404497459,2014,Nov,236.151,11,-1.2819999999999823,3.082000000000022,0.9946005820589388,1.013223551823709,-0.012879133485168837,0.9709643064778098,-0.04628096672165133,-0.01645606017040213,2499028.0,363.336,83050.6,5.898076518786309,5.898076518786309,117641.0,-4.6203636363636065,5214.800000000003,-0.012601862533446528
35,2014-12,892,0.41976470588235293,181,747,0.18590418823529412,0.05536018687981392,403.5357,0.20291479820627803,0.8374439461883408,0.4523942825112108,0.1847476100506891,0.6083754461638203,0.3732134239702972,2014,Dec,234.812,12,-1.3389999999999986,1.7630000000000052,0.994329899089989,1.0075649326965574,-0.010918270672183261,0.9746489383919248,-0.08584259824342613,-0.11285191179982479,2666528.5,345.85299999999995,86234.18181818182,5.848901059065925,5.848901059065925,167500.5,-17.48300000000006,3183.5818181818177,-0.04917545972038351
36,2015-1,533,0.30791450028885037,77,505,0.13487515886770654,0.04405734579874653,237.65210000000002,0.14446529080675422,0.9474671669793621,0.44587636022514077,0.1349375330015124,0.6665296395599893,0.36871561539559744,2015,Jan,233.707,1,-1.1050000000000182,-0.20900000000000318,0.9952941076265267,0.9991065168693035,-0.03059481648133594,0.9096189825046773,-0.2206723238721449,-0.10757870458027086,2825099.0,249.21454545454546,93777.7,5.522318731652953,5.522318731652953,618749.0,-201.03945454545456,22056.09999999999,-0.5897116422207782
37,2015-2,384,0.2606924643584521,70,365,0.11241011541072642,0.039464237282119875,170.0203,0.18229166666666666,0.9505208333333334,0.4427611979166666,0.16745464545362113,0.6680964309294927,0.36655877608751125,2015,Feb,234.722,2,1.0150000000000148,-0.0589999999999975,1.0043430449237722,0.999748701981847,-0.1224318229847634,0.6804383667927455,-0.1703869047619048,-0.0747767857142857,2945869.0,233.47,95010.55555555556,5.457327647932645,5.457327647932645,-2217782.0,-193.87400000000005,-103307.94444444444,-0.6025989631422339
38,2015-3,509,0.30388059701492537,48,461,0.13021898507462687,0.04409912476479967,224.7761,0.09430255402750491,0.9056974459724951,0.44160333988212186,0.09011722337676129,0.6448480549469058,0.36575592465762796,2015,Mar,236.119,3,1.3969999999999914,-0.1740000000000066,1.0059517216110974,0.9992636260913357,0.043188132656473255,1.1656669776119404,-0.08798911263916175,-0.04482338736083824,3074557.0,270.688,98466.4,5.604654349096983,5.604654349096983,128688.0,37.21799999999999,3455.844444444432,0.14732670116433866
39,2015-4,620,0.2672413793103448,116,701,0.1167669396551724,0.040603904447723896,275.8857,0.1870967741935484,1.1306451612903226,0.44497693548387096,0.171510640689739,0.7564248264831881,0.36809335983415026,2015,Apr,236.599,4,0.47999999999998977,-0.4730000000000132,1.0020328732545878,0.9980048255382331,-0.03663921770458056,0.8794289004809972,0.09279422016604348,0.22494771531782742,3241394.0,234.82600000000002,105965.7,5.463094244959451,5.463094244959451,166837.0,-35.861999999999966,7499.300000000003,-0.1415601041375325
40,2015-5,541,0.343928798474253,78,561,0.151493006993007,0.04866682362791155,243.32680000000002,0.14417744916820702,1.0369685767097967,0.4497722735674677,0.13468599383811458,0.7114627108663782,0.3714064913863232,2015,May,237.805,5,1.2060000000000173,-0.09499999999999886,1.0050972320254947,0.9996006725514922,0.0766874191639082,1.2869593749359145,-0.042919325025341376,-0.09367658458052586,3416442.0,236.032,102691.27272727272,5.46819515311765,5.46819515311765,175048.0,1.2059999999999889,-3274.4272727272764,0.005100908158198969
41,2015-6,344,0.3130118289353958,4,209,0.12973293903548683,0.0477383015734125,151.8385,0.011627906976744186,0.6075581395348837,0.44139098837209306,0.011560822401075985,0.47471634414893643,0.3656086114920545,2015,Jun,238.638,6,0.8329999999999984,0.2950000000000159,1.0035028699985282,1.0012377120368545,-0.030916969538857197,0.9101064822835077,-0.13254954219146284,-0.429410437174913,3540083.0,235.64299999999997,119481.7,5.466552676366918,5.466552676366918,123641.0,-0.3890000000000384,16790.427272727276,-0.0016424767507317029
42,2015-7,355,0.2912223133716161,16,171,0.10896464315012305,0.05262903555510652,155.7885,0.04507042253521127,0.48169014084507045,0.43884084507042254,0.04408427313201935,0.39318342326229405,0.36383782072553744,2015,Jul,238.654,7,0.015999999999991132,0.40399999999999636,1.0000670471592956,1.0016956977964322,-0.021789515563779727,0.9303875651029246,0.033442515558467084,-0.12586799868981324,3768808.5,279.7427272727273,143240.8,5.6374386886444725,5.6374386886444725,228725.5,44.09972727272731,23759.09999999999,0.1708860122775544
43,2015-8,238,0.2441025641025641,39,141,0.0970454358974359,0.041745430530995706,104.03840000000001,0.1638655462184874,0.592436974789916,0.4371361344537816,0.1517468325158638,0.4652655314109516,0.3626523377898787,2015,Aug,238.316,8,-0.33799999999999386,0.46399999999999864,0.9985837237171805,1.0019507929300573,-0.04711974926905199,0.8382000722282412,0.11879512368327613,0.11074683394484552,4010440.0,253.717,112301.5,5.54015312494847,5.54015312494847,241631.5,-26.025727272727266,-30939.29999999999,-0.09728556369600216
44,2015-9,142,0.2113095238095238,11,26,0.09921443452380953,0.07336991673619248,81.4561,0.07746478873239436,0.18309859154929578,0.5736345070422536,0.07461086379117472,0.16813692180199818,0.45338791657765853,2015,Sep,237.945,9,-0.3710000000000093,-0.08600000000001273,0.9984432434246966,0.9996387025219403,-0.03279304029304028,0.8656587635054022,-0.08640075748609304,-0.4093383832406202,4208444.0,233.13400000000001,131648.9,5.455893601029153,5.455893601029153,198004.0,-20.583,19347.399999999994,-0.08425952391931713
45,2015-10,109,0.16615853658536586,140,138,0.05135335365853659,0.05836577559178928,56.1588,1.2844036697247707,1.2660550458715596,0.5152183486238532,0.8261050142355639,0.8180404543988334,0.41555955308058745,2015,Oct,237.838,10,-0.10699999999999932,0.40500000000000114,0.9995503162495535,1.0017057443573556,-0.1417559637034845,0.5396255662838054,1.1399383789180164,0.31858787889219753,4509767.5,260.293,137853.81818181818,5.565642383036465,5.565642383036465,1684668.5,11.078454545454548,44076.11818181818,0.04332365138351246
46,2015-11,368,0.2552011095700416,32,208,0.08194292649098475,0.06154416099434419,168.314,0.08695652173913043,0.5652173913043478,0.457375,0.08338160893905106,0.4480247225269603,0.37663687227131837,2015,Nov,237.336,11,-0.5019999999999811,1.1850000000000023,0.9978893196209185,1.0050179757866788,0.08904257298467574,1.5358892465866723,-1.1974471479856403,-0.7008376545672118,4873149.0,349.4227272727273,162581.8,5.859140217897005,5.859140217897005,363381.5,89.12972727272728,24727.981818181812,0.29349783486054015
47,2015-12,672,0.3831242873432155,237,689,0.17090866590649942,0.07099762735212685,324.8099,0.35267857142857145,1.025297619047619,0.4833480654761905,0.3020867536543293,0.7057166621283165,0.3943017392424208,2015,Dec,236.525,12,-0.811000000000007,1.7129999999999939,0.9965829035628813,1.0072951978604159,0.1279231777731739,1.5012641911655347,0.265722049689441,0.4600802277432713,5163651.0,427.34400000000005,198318.5,6.059926611074879,6.059926611074879,290502.0,77.92127272727276,35736.70000000001,0.20078639317787328
48,2016-1,618,0.36589698046181174,1171,941,0.14488815867377147,0.05625756218197486,273.5338,1.8948220064724919,1.522653721682848,0.4426113268608414,1.0629236260510284,0.9253114116000858,0.3664548927555165,2016,Jan,236.916,1,0.39099999999999113,3.209000000000003,1.0016531022090687,1.01373086813831,0.15458745665228793,1.7315688089460386,1.8173572177400976,1.3395551301335522,5633032.5,415.08000000000004,197100.72727272726,6.030877549464817,6.030877549464817,1424588.5,181.94600000000003,65451.82727272727,0.5749839484356638
49,2016-2,2406,0.43681917211328974,914,2529,0.20335978576615832,0.12685071018386557,1334.3994,0.3798836242726517,1.0511221945137157,0.554613216957606,0.32199916537591006,0.7183870553329578,0.44122677961600343,2016,Feb,237.111,2,0.19499999999999318,2.3889999999999816,1.000823076533455,1.0101779978016547,0.12304018166308511,1.3921237093871366,-0.18750768007517443,0.40257146987603454,6083614.0,402.31,217094.55555555556,5.99970549700956,5.99970549700956,-4501210.0,-422.651,-64261.64444444445,-0.7168420599003635
50,2016-3,610,0.35735207967193905,47,316,0.11766385471587582,0.08163839577950538,279.9126,0.07704918032786885,0.5180327868852459,0.45887311475409837,0.07422506131725358,0.41741527747882246,0.3776642984894812,2016,Mar,238.132,3,1.021000000000015,2.0130000000000052,1.0043060001433928,1.0085253622114274,-0.0794670924413507,0.8180778282764092,-0.30283444394478287,-0.5330894076284698,6364167.0,414.997,201638.1,6.030678048696799,6.030678048696799,280553.0,12.687000000000012,-15456.455555555556,0.030972551687238337
51,2016-4,559,0.3784698713608666,216,412,0.14398544346648612,0.07667673585164939,260.4584,0.38640429338103754,0.7370304114490162,0.46593631484794273,0.3267135561982478,0.5521769951362258,0.38249416108015916,2016,Apr,239.261,4,1.1289999999999907,2.662000000000006,1.004741067979104,1.0112511041889443,0.02111779168892758,1.0590951973983596,0.3093551130531687,0.21899762456377025,6828576.0,432.73,213478.6,6.072422220687907,6.072422220687907,464409.0,17.733000000000004,11840.5,0.041744171991108026
52,2016-5,409,0.3442760942760943,52,110,0.1422122053872054,0.05829445466977405,187.1926,0.1271393643031785,0.26894865525672373,0.4576836185819071,0.11968288695384677,0.23818872712308692,0.37684861318183926,2016,May,240.229,5,0.9680000000000177,2.4240000000000066,1.004045790998115,1.0101932255419357,-0.03419377708477234,0.9096525782572294,-0.25926492907785903,-0.4680817561922924,7286044.0,456.93199999999996,218590.54545454544,6.126720701475463,6.126720701475463,457468.0,24.20199999999994,5111.9454545454355,0.05429848078755661
53,2016-6,126,0.11013986013986014,38,77,0.033562587412587414,0.04255133803914374,68.5508,0.30158730158730157,0.6111111111111112,0.5440539682539682,0.26358452087272044,0.4769240720903094,0.4344114045240868,2016,Jun,241.018,6,0.7889999999999873,2.3799999999999955,1.003284366167282,1.0099732649452309,-0.23413623413623413,0.31991724656761333,0.17444793728412308,0.3421624558543874,7579535.0,635.089,233220.1,6.455338490656757,6.455338490656757,293491.0,178.1570000000001,14629.554545454565,0.32861778918129403
54,2016-7,46,0.055222088835534214,23,15,0.018859303721488595,0.016343085132687694,23.3523,0.5,0.32608695652173914,0.5076586956521739,0.4054651081081644,0.2822324676842163,0.41055791482633786,2016,Jul,240.628,7,-0.3900000000000148,1.9739999999999895,0.99838186359525,1.008271388704987,-0.05491777130432593,0.5013815049829455,0.19841269841269843,-0.285024154589372,7963363.0,662.07,207175.6,6.496880565306429,6.496880565306429,383828.0,26.980999999999995,-26044.5,0.04154207464967197
55,2016-8,140,0.16646848989298454,60,62,0.06030570749108205,0.046314805443576246,67.2823,0.42857142857142855,0.44285714285714284,0.4805878571428572,0.35667494393873234,0.36662527479190044,0.3924392096848801,2016,Aug,240.849,8,0.22100000000000364,2.532999999999987,1.0009184301078844,1.0106287450276104,0.11124640105745033,3.014527219149046,-0.07142857142857145,0.1167701863354037,8364568.0,572.8190000000001,230662.3,6.352314015581837,6.352314015581837,401205.0,-89.25099999999998,23486.699999999983,-0.14456654972459226
56,2016-9,62,0.08010335917312661,29,1,0.030351679586563308,0.019366920508171463,29.5067,0.46774193548387094,0.016129032258064516,0.47591451612903224,0.38372512147175847,0.01600034134644113,0.38927780859935046,2016,Sep,241.428,9,0.5790000000000077,3.483000000000004,1.002403995864629,1.0146378364748156,-0.08636513071985794,0.4811923218899963,0.03917050691244239,-0.42672811059907834,8664649.0,603.336,220125.7,6.404130334652847,6.404130334652847,300081.0,30.51699999999994,-10536.599999999977,0.05181631907101014
57,2016-10,95,0.0921435499515034,573,100,0.023324442289039765,0.02354639953791679,41.6344,6.031578947368421,1.0526315789473684,0.43825684210526317,1.9504112819361048,0.7191226669632059,0.36343185399331057,2016,Oct,241.729,10,0.30100000000001614,3.8910000000000196,1.0012467485130143,1.016359875209176,-0.2737534305103083,0.2518292166150311,4.136756940895928,-0.4700221427354796,9226780.0,634.0989999999999,230996.9090909091,6.453780892252501,6.453780892252501,3593747.5,219.0189999999999,33896.18181818182,0.42290334278768427
